"Time (UTC)","Google (Search)","Telescope (# Unique Source IPs)","BGP (#Visible /24s)","Active Probing (#/24s Up)","Mozilla (City Count)"
"2026-01-24 10:00:00",88.2385209324369,1.8661329251780774,99.4553987602313,3.3324468085106385,51.21951219512195
"2026-01-24 11:00:00",95.77679573971511,1.677753576264202,99.465810254521,3.373670212765957,51.21951219512195
"2026-01-24 12:00:00",90.81375099705126,1.3009948784364513,99.46661113869712,3.335106382978723,48.78048780487805
"2026-01-24 13:00:00",81.45666160683209,1.3716371342791547,99.46100494946421,3.3324468085106385,48.78048780487805
"2026-01-24 14:00:00",77.41349782540871,1.332288158436947,99.45219522352677,3.337765957446808,51.21951219512195
"2026-01-24 15:00:00",79.01957536432157,1.5541296285394715,99.45219522352677,3.3191489361702122,48.78048780487805
"2026-01-24 16:00:00",79.57798915445069,8.877376817566374,99.45279588665888,3.3563829787234045,80.48780487804879
"2026-01-24 17:00:00",84.94307216345608,7.876611526461412,99.44738991846998,3.3484042553191493,75.60975609756098
"2026-01-24 18:00:00",92.84938138079593,11.956201801377524,99.41235123576429,3.3430851063829787,73.17073170731707
"2026-01-24 19:00:00",96.83196915552475,14.787778889739212,99.39633355224167,3.3457446808510634,58.536585365853654
"2026-01-24 20:00:00",93.27604819328583,14.246188261611822,99.35689000656726,3.3390957446808507,51.21951219512195
"2026-01-24 21:00:00",79.74476521090234,14.216753988344028,98.89077541605934,3.3257978723404253,39.02439024390244
"2026-01-24 22:00:00",57.44070976007788,13.210101842585505,98.7512213483686,3.341755319148936,24.390243902439025
"2026-01-24 23:00:00",38.23042500413641,13.404368046152943,98.74721692748795,3.3603723404255317,14.634146341463413
"2026-01-25 00:00:00",24.922865850478225,12.27409195266969,98.74721692748795,3.3590425531914896,26.82926829268293
"2026-01-25 01:00:00",18.228199928289264,12.497792429504916,98.77865163140108,3.3484042553191493,19.51219512195122
"2026-01-25 02:00:00",17.93057599819608,12.856890563371989,98.91320017299098,3.3683510638297873,26.82926829268293
"2026-01-25 03:00:00",27.330570910278475,14.946723965385294,98.91400105716711,3.3603723404255317,51.21951219512195
"2026-01-25 04:00:00",42.92609629038703,26.00812385942191,98.9188063622239,3.3909574468085104,85.36585365853658
"2026-01-25 05:00:00",62.185874960899326,33.85530111261553,98.925613877721,3.36968085106383,97.5609756097561
"2026-01-25 06:00:00",74.97405404331316,31.241537646435507,98.9458362031683,3.341755319148936,92.6829268292683
"2026-01-25 07:00:00",84.79631643326447,31.306293047624656,98.9476381925646,3.3816489361702127,87.8048780487805
"2026-01-25 08:00:00",85.49566671112449,31.170895390592808,99.26839230510484,3.373670212765957,82.92682926829268
"2026-01-25 09:00:00",83.09950291583188,28.786719255901573,99.36930371129728,3.4069148936170213,78.04878048780488
"2026-01-25 10:00:00",96.00741697789665,24.801318655442397,99.3264564078743,3.3922872340425534,73.17073170731707
"2026-01-25 11:00:00",98.64395659201384,22.146347206687466,99.26078390543161,3.3630319148936167,73.17073170731707
"2026-01-25 12:00:00",94.20407995876,19.13816447871902,99.25878169499127,3.4109042553191484,73.17073170731707
"2026-01-25 13:00:00",85.1527152325063,18.855595455348208,99.21913792827281,3.389627659574468,75.60975609756098
"2026-01-25 14:00:00",81.42750472418481,19.609112851003708,99.00329964280566,3.393617021276595,82.92682926829268
"2026-01-25 15:00:00",85.13006588882138,17.90192500147171,99.04394451474428,3.4215425531914887,82.92682926829268
"2026-01-25 16:00:00",85.94371408545068,15.764996762229941,99.05615799843028,3.412234042553192,78.04878048780488
"2026-01-25 17:00:00",89.05432546305731,16.253605698475305,99.05595777738624,3.4281914893617023,70.73170731707317
"2026-01-25 18:00:00",93.31733548505842,16.27715311708954,99.05375534590189,3.4082446808510634,68.29268292682927
"2026-01-25 19:00:00",100,15.45888032024489,99.05035158815332,3.445478723404255,60.97560975609756
"2026-01-25 20:00:00",95.67930963327281,15.505975157473362,99.04594672518462,3.416223404255319,43.90243902439025
"2026-01-25 21:00:00",79.64179198245849,13.557426267145464,99.03893898864347,3.3603723404255317,46.34146341463415
"2026-01-25 22:00:00",58.01366059892291,12.792135162182847,99.04494561996444,3.4295212765957444,24.390243902439025
"2026-01-25 23:00:00",36.74965140021865,13.56919997645258,99.0415418622159,3.420212765957447,17.073170731707318
"2026-01-26 00:00:00",23.281961390219784,12.456584446930005,99.04134164117185,3.3949468085106385,24.390243902439025
"2026-01-26 01:00:00",16.371594892574283,12.762700888915052,99.04214252534798,3.400265957446808,19.51219512195122
"2026-01-26 02:00:00",16.06483681812125,13.36316006357803,99.04574650414058,3.3816489361702127,24.390243902439025
"2026-01-26 03:00:00",25.072394025929484,15.68258079708012,99.06336595601545,3.4148936170212765,48.78048780487805
"2026-01-26 04:00:00",41.11584548588413,32.4660034143757,99.1330428793388,3.404255319148936,92.6829268292683
"2026-01-26 05:00:00",60.96793399165076,43.79819862247601,99.16647979369225,3.4175531914893615,95.1219512195122
"2026-01-26 06:00:00",70.63566912692978,41.33160652263496,99.16627957264821,3.4015957446808507,95.1219512195122
"2026-01-26 07:00:00",77.87670123382098,37.31088479425443,99.1606733834153,3.389627659574468,92.6829268292683
"2026-01-26 08:00:00",79.55225740612607,35.79207629363631,99.1618747096795,3.409574468085106,78.04878048780488
"2026-01-26 09:00:00",78.27461836194037,33.78465885677283,99.16267559385562,3.367021276595745,70.73170731707317
"2026-01-26 10:00:00",89.05736071764461,26.93824689468417,99.1692828883087,3.3723404255319145,70.73170731707317
"2026-01-26 11:00:00",90.27219135448826,23.11767822452464,99.17008377248483,3.396276595744681,70.73170731707317
"2026-01-26 12:00:00",84.96399353442551,20.845352328251014,99.1190274062565,3.3882978723404253,70.73170731707317
"2026-01-26 13:00:00",75.1284609553782,19.98587154883146,99.13084044785442,3.4082446808510634,70.73170731707317
"2026-01-26 14:00:00",70.86631540029202,17.91369871077883,99.17749195111404,3.3683510638297873,70.73170731707317
"2026-01-26 15:00:00",77.13166432032591,17.943132984046624,99.1760904038058,3.373670212765957,68.29268292682927
"2026-01-26 16:00:00",79.76629595609836,16.583269559074587,99.18389902452309,3.4348404255319145,60.97560975609756
"2026-01-26 17:00:00",84.67182594295004,15.676693942426562,99.18469990869922,3.4015957446808507,68.29268292682927
"2026-01-26 18:00:00",90.2093107619131,14.210867133690469,99.18570101391937,3.4069148936170213,58.536585365853654
"2026-01-26 19:00:00",92.79341264211683,13.757579325366457,99.18970543480002,3.3949468085106385,48.78048780487805
"2026-01-26 20:00:00",91.4489480467886,13.127685877435685,99.18429946661114,3.3789893617021276,43.90243902439025
"2026-01-26 21:00:00",76.00308272735231,12.697945487725908,99.18189681408275,3.357712765957446,41.46341463414634
"2026-01-26 22:00:00",53.833160664148764,12.533113557426267,99.18129615095064,3.3630319148936167,24.390243902439025
"2026-01-26 23:00:00",34.09354872847958,12.856890563371989,99.17989460364244,3.8257978723404253,14.634146341463413
"2026-01-27 00:00:00",22.50492488581343,11.396950609289457,99.18289791930293,29.255319148936167,24.390243902439025
"2026-01-27 01:00:00",15.946425209766083,12.238770824748336,99.18469990869922,35.83510638297872,19.51219512195122
"2026-01-27 02:00:00",15.832330705305486,12.715606051686585,99.16267559385562,36.47074468085106,24.390243902439025
"2026-01-27 03:00:00",25.198119603641157,14.20498027903691,99.1933094135926,36.567819148936174,53.65853658536586
"2026-01-27 04:00:00",41.784412962091395,27.96255960440337,99.20872643398313,36.422872340425535,90.2439024390244
"2026-01-27 05:00:00",61.01931856602491,35.00912462471301,99.21933814931685,36.42021276595745,92.6829268292683
"2026-01-27 06:00:00",71.90743019902271,32.36004003061164,99.20051737117778,47.83377659574468,90.2439024390244
"2026-01-27 07:00:00",78.77506302020367,30.599870489197624,99.11982829043265,69.4002659574468,82.92682926829268
"2026-01-27 08:00:00",78.6910579288364,29.47548125036793,99.1508625522577,74.66755319148936,92.6829268292683
"2026-01-27 09:00:00",78.30422384471363,28.668982162830403,99.23115119091477,81.75930851063828,85.36585365853658
"2026-01-27 10:00:00",86.55860777923291,22.988167422146343,99.20372090788231,85.08909574468085,78.04878048780488
"2026-01-27 11:00:00",86.76819117601966,20.551009595573085,99.23175185404686,86.09840425531915,78.04878048780488
"2026-01-27 12:00:00",81.06478705088055,20.10949549655619,99.22934920151847,86.2752659574468,78.04878048780488
"2026-01-27 13:00:00",74.50613074091751,19.491375757932534,99.23115119091477,86.56249999999999,78.04878048780488
"2026-01-27 14:00:00",72.81702810534628,17.42508977453347,99.22174080184524,86.59308510638297,78.04878048780488
"2026-01-27 15:00:00",78.7309705590759,18.372873373756402,99.22214124393331,87.05186170212765,80.48780487804879
"2026-01-27 16:00:00",79.30413414612867,19.114617060104784,99.22414345437363,87.44281914893617,73.17073170731707
"2026-01-27 17:00:00",83.47104908988908,16.889386001059634,99.2055228972786,87.48271276595744,73.17073170731707
"2026-01-27 18:00:00",88.5397143765604,15.829752163419087,99.21493328634813,87.17021276595744,68.29268292682927
"2026-01-27 19:00:00",90.94917242577387,15.26461411667746,99.22394323332959,86.99202127659575,63.41463414634146
"2026-01-27 20:00:00",84.42554808720783,15.34114322717372,99.22374301228557,86.82180851063829,51.21951219512195
"2026-01-27 21:00:00",70.76141876946632,15.423559192323541,99.22194102288928,86.4122340425532,41.46341463414634
"2026-01-27 22:00:00",51.62690937838337,15.4294460469771,99.22914898047446,86.20079787234043,24.390243902439025
"2026-01-27 23:00:00",34.10179386054248,15.935715547183142,99.23135141195881,85.88829787234042,17.073170731707318
"2026-01-28 00:00:00",21.888559282359893,15.782657326190616,99.23515561179543,85.43617021276594,21.951219512195124
"2026-01-28 01:00:00",15.951536508329733,15.935715547183142,99.23575627492754,85.30053191489361,14.634146341463413
"2026-01-28 02:00:00",15.926737281209697,16.918820274327427,99.23595649597155,85.01994680851064,24.390243902439025
"2026-01-28 03:00:00",25.543482046864558,18.555365868016718,99.23755826432382,84.90824468085107,43.90243902439025
"2026-01-28 04:00:00",40.669325849035296,32.46011655972214,99.25017219009789,85.2220744680851,85.36585365853658
"2026-01-28 05:00:00",57.349649368496834,40.80178960381468,99.25197417949417,85.34973404255318,95.1219512195122
"2026-01-28 06:00:00",66.6363080676216,39.294754812503676,99.25077285322998,85.7061170212766,97.5609756097561
"2026-01-28 07:00:00",74.66667264923387,38.86585540203013,99.25177395845014,86.0252659574468,95.1219512195122
"2026-01-28 08:00:00",76.89636265854001,35.403543886501446,99.244766221909,86.43218085106383,90.2439024390244
"2026-01-28 09:00:00",77.03598801070021,36.36898804968505,99.21713571783249,87.4654255319149,82.92682926829268
"2026-01-28 10:00:00",85.47210958568819,31.047271442868073,99.06416684019158,90.53058510638297,78.04878048780488
"2026-01-28 11:00:00",86.56385039928703,28.62777418025549,99.10200861751373,93.67287234042553,75.60975609756098
"2026-01-28 12:00:00",82.03123259799646,27.044210278448222,99.20912687607118,94.11436170212765,78.04878048780488
"2026-01-28 13:00:00",73.70034552249649,27.780067110143055,99.21012798129134,94.55984042553192,78.04878048780488
"2026-01-28 14:00:00",70.77369165455352,25.949255312886326,99.1668802357803,94.68085106382978,78.04878048780488
"2026-01-28 15:00:00",70.63033410127517,25.437098958026727,99.07557943970143,94.79255319148935,75.60975609756098
"2026-01-28 16:00:00",69.96527454460603,24.760110672867484,99.08058496580226,95.09308510638299,75.60975609756098
"2026-01-28 17:00:00",72.14139281595563,24.907282039206454,99.0833880604187,95.0811170212766,65.85365853658537
"2026-01-28 18:00:00",77.65907101798076,23.100017660563964,99.19150742419632,95.05186170212765,68.29268292682927
"2026-01-28 19:00:00",79.54601265800841,22.399481956790485,99.24376511668882,95.00797872340424,65.85365853658537
"2026-01-28 20:00:00",74.32293661481462,22.24642373579796,99.24056157998432,94.52393617021276,48.78048780487805
"2026-01-28 21:00:00",63.20609823865455,22.146347206687466,99.23635693805963,94.08643617021276,46.34146341463415
"2026-01-28 22:00:00",48.08440493490125,22.405368811444042,99.17008377248483,93.78856382978724,26.82926829268293
